University,Country,Latitude,Longitude
Universitas Tidar Magelang,Indonesia,-7.479734199999999,110.2176941
Universitas Trilogi,Indonesia,-6.252818299999999,106.8491723
Universitas Trisakti,Indonesia,-6.167812199999999,106.7901209
Universitas Tunas Pembangunan,Indonesia,-7.551176099999999,110.8335702
Universitas Udayana,Indonesia,-8.5068536,115.2624778
Universitas Widya Gama Malang,Indonesia,-7.939591000000001,112.6360589
Universitas Widyatama,Indonesia,-6.8979971,107.6454013
Universitas Wijaya Kusuma Purwokerto,Indonesia,-7.399976400000001,109.2170721
Universitas Wijaya Kusuma Surabaya,Indonesia,-7.2823694,112.7115865
Universitas Wisnuwardhana,Indonesia,-7.970863,112.6692738
Universitas Yarsi,Indonesia,-6.1696595,106.8701053
Athlone Institute of Technology,Ireland,53.4176584,-7.903734399999999
Carlow Institute of Technology,Ireland,52.82722589999999,-6.936097999999999
Cork Institute of Technology,Ireland,51.886048,-8.533569
Dublin City University,Ireland,53.38533169999999,-6.2588403
Dublin Institute for Advanced Studies,Ireland,53.3313415,-6.245637599999999
Dublin Institute of Technology,Ireland,53.3579196,-6.2872779
Galway Mayo Institute of Technology,Ireland,53.2775483,-9.0106931
Griffith College,Ireland,53.3309891,-6.2781178
Institue of Technology  Tralee,Ireland,52.28630099999999,-9.673084
Irish International University (Distance Education),Ireland,53.41291,-8.24389
LSB College,Ireland,53.1423672,-7.692053599999999
National College of Ireland,Ireland,53.3489292,-6.2429928
National University of Ireland,Ireland,53.27915489999999,-9.0617372
National University of Ireland  Galway,Ireland,53.27915489999999,-9.0617372
National University of Ireland  Maynooth,Ireland,53.38447799999999,-6.6011155
Royal College of Physicians of Ireland,Ireland,53.3413467,-6.2542805
Royal College of Surgeons,Ireland,53.3391467,-6.263110999999999
Shannon College of Hotel Management,Ireland,52.690241,-8.9170193
University College Cork,Ireland,51.8985143,-8.4756035
University College Dublin,Ireland,53.3064504,-6.2186939
University of Dublin  Trinity College,Ireland,53.3437935,-6.254571599999999
University of Limerick,Ireland,52.6737944,-8.5719129
Warnborough University,Ireland,51.2773519,1.0845113
Waterford Institute Of Technology,Ireland,52.2460592,-7.138704499999999
Acdemic Center for Law and Business,Israel,31.046051,34.851612
Afeka Tel Aviv Academic College of Engineering,Israel,32.1149152,34.8181039
Ariel University Center of Samaria,Israel,32.104637,35.17451399999999
Ashkelon Academic College,Israel,31.6693632,34.5720444
Bar-Ilan University,Israel,32.0691989,34.8430876
Ben-Gurion University of the Negev,Israel,31.261426,34.7995546
Bezalel Academy of Art and Design,Israel,31.7820729,35.2227089
College of Management,Israel,31.969738,34.7727872
Emeq Yizrael College,Israel,32.6537861,35.2931232
Galillee College,Israel,32.933052,35.082678
Hebrew University of Jerusalem,Israel,31.7945578,35.2414009
Jerusalem University College,Israel,31.7710693,35.2272638
Open University of Israel,Israel,32.188588,34.887685
Russell Berrie Nanotechnology Institute,Israel,32.7776837,35.021582
Sami Shamoon College of Engineering,Israel,31.046051,34.851612
Shenkar School of Engineering & Design,Israel,32.0900601,34.8035691
Technion - Israel Institute of Technology,Israel,32.7767783,35.0231271
Tel Aviv University,Israel,32.1133141,34.8043877
The Interdisciplinary Center Herzliya,Israel,32.1758874,34.8377729
University of Haifa,Israel,32.7614296,35.0195184
Weizmann Institute of Science,Israel,31.90375409999999,34.8080315
Western Galilee College,Israel,32.933052,35.082678
Acharya Nagarjuna University,India,16.3763357,80.5277117
Acharya Ranga Agricultural University,India,17.3161711,78.4155033
Ahmedabad University,India,23.0376861,72.55434570000001
AISECT University,India,23.9968662,85.3755223
Alagappa University,India,10.0786758,78.7946413
Aligarh Muslim University,India,27.9135016,78.0781901
Allahabad Agricultural Institute  Deemed University,India,25.4133138,81.8465279
Allahabad University,India,25.4711537,81.8647787
All India Institute of Medical Sciences,India,28.5668171,77.21061990000001
Amity University,India,28.5439106,77.3331085
Amravati University,India,20.9369598,77.804813
Amrita Vishwa Vidyapeetham (Deemed University),India,10.9026791,76.9006279
Andhra University,India,17.7259095,83.3244216
Annamalai University,India,11.3917829,79.7132032
Anna University,India,13.0109556,80.2353524
Anna University of Technology  Tirunelveli,India,8.686935,77.725713
ARYA Institute of Engineering & Technology,India,27.0309728,75.89427049999999
Asian Business School,India,28.5441347,77.3277521
Assam Agricultural University,India,26.7247344,94.19359209999999
Assam University,India,24.6849545,92.75116820000001
Avinashilingam Institute for Home Science and Higher Education for Women,India,11.019605,76.95040469999999
Awadhesh Pratap Singh University,India,24.5676929,81.33264919999999
Babasaheb Bhimrao Ambedkar University,India,26.764161,80.92946409999999
Banaras Hindu University,India,25.2677203,82.99125819999999
Banasthali University,India,26.4035445,75.8745201
Bangalore University,India,12.9504048,77.5020617
Bankura University,India,23.277523,87.085135
Barkatullah University,India,23.1995149,77.45155249999999
Bengal Engineering College,India,23.5212647,87.3412147
Berhampur University,India,19.3016903,84.8830194
Bhagwant University,India,26.5581125,74.67267939999999
Bharathiar University,India,11.0390221,76.87642
Bharathidasan University,India,10.6779085,78.74454879999999
Bharath Institue Of Higher Education & Research,India,12.908068,80.1419425
Bharati Vidyapeeth University,India,18.5122484,73.8433307
Bhavnagar University,India,21.7531675,72.1297226
Bhupendra Narayan Mandal University,India,25.9359278,86.7952802
Bidhan Chandra Agricultural University,India,22.9452453,88.5335715
Biju Pattnaik University of Technology,India,22.2472687,84.8191205
Birla Institute of Technology and Science,India,28.3588163,75.58802039999999
Birla Institute of Technology  Ranchi,India,23.412305,85.43990099999999
Birsa Agricultural University,India,23.4258625,85.3164269
B. R. Ambedkar Bihar University,India,26.110821,85.3769159
B. S. Abdur Rahman University,India,12.8753945,80.0837794
Bundelkhand University,India,25.4669334,78.6185718
Burdwan University,India,23.2392585,87.85118349999999
CCS Haryana Agricultural University,India,29.1503508,75.7057018
Center for Entrepreneurship and Small Business Management,India,26.5085526,74.6809359
Central Agricultural University,India,24.8143328,93.8903289
Central Institute of English and Foreign Languages,India,17.4236454,78.5260091
Central Institute of Fisheries Education,India,19.1398709,72.81614139999999
Central Institute of Higher Tibetan Studies,India,25.3651228,83.021385
Chandra Shekhar Azad University of Agriculture and Technology,India,26.4911602,80.3070505
Chaudhary Charan Singh Haryana Agricultural University,India,29.1503508,75.7057018
Chaudhary Charan Singh University,India,28.9719612,77.7409162
Ch. Charan Singh University,India,28.969152,77.7405105
Chhatrapati Shahu Ji Maharaj University,India,26.4969224,80.2666109
Christ University,India,20.593684,78.96288
CMJ University,India,26.0966427,91.87795349999999
Cochin University of Science and Technology,India,10.0430525,76.3242906
Darul Huda Islamic University,India,11.0499489,75.9070546
Dav University,India,31.42177349999999,75.6171128
Dayalbagh Educational Institute,India,20.593684,78.96288
Deccan College Postgraduate and Research Institute,India,18.5494492,73.87327859999999
Deen Dayal Upadhyay Gorakhpur University,India,26.7479112,83.3811697
Delhi College of Engineering (DCE),India,28.7494933,77.11836120000001
Devi Ahilya University of Indore,India,22.7161888,75.8718839
Dhirubhai Ambani Institute of Information and Communication Technology,India,23.188537,72.62891549999999
Dibrugarh University,India,27.4494916,94.8978563
Dravidian University,India,12.7965477,78.3029938
Dr. Babasaheb Ambedkar Marathwada Universtiy,India,19.9027409,75.3104728
Dr. Babasaheb Ambedkar Technological University,India,18.1698201,73.338533
Dr. Bhim Rao Abdekar University,India,27.1995354,78.0155107
Dr. B.R. Ambedkar Open University,India,17.4315789,78.39511759999999
Dr. C.V. Raman University,India,22.2809121,82.009528
Dr. D.Y. Patil University,India,19.0456566,73.02470629999999
Dr. Hari Singh Gour University  formerly University of Sagar,India,23.8265828,78.77513019999999
Dr. Panjabrao Deshmukh Krishi Vidyapeeth,India,20.7006054,77.03708499999999
Dr. Ram Manohar Lohia Avadh University,India,26.7535368,82.1426808
Dr. YS Parmar University of Horticulture and Forestry,India,30.8652881,77.1697682
Eiilm University,India,27.1672437,88.3638804
Engineering Colleges in Tamil Nadu,India,11.1271225,78.6568942
Fakir Mohan University,India,20.593684,78.96288
Fatima mata national college kollam kerala,India,8.8854873,76.6027292
First Global University to teaching Jainism,India,20.593684,78.96288
Forest Research Institute Dehradun,India,30.3438262,77.9978107
Gandhigram Rural Institute,India,10.2793232,77.9345987
Gandhi Institute of Technology and Managment,India,17.7816493,83.37746
Gauhati University,India,26.1540389,91.66296679999999
Global Open University   Nagaland,India,25.8456039,93.7765469
Goa University,India,15.4584136,73.83455479999999
Gokhale Institute of Politics and Economics,India,18.5204112,73.8372821
Govind Ballabh Pant University of Agriculture and Technology,India,29.0228626,79.4879412
Gujarat Ayurved University,India,22.4750606,70.0647233
Gujarat Technological University Ahmedabad,India,23.1058698,72.5936596
Gujarat University Ahmedabad,India,23.0363768,72.5466727
Gulbarga University,India,17.3135928,76.8807437
Guru Ghasidas University,India,22.1293214,82.1360026
Guru Gobind Singh Indraprastha University,India,28.5949739,77.0192989
Guru Jambeshwar University,India,29.1671575,75.74005629999999
Gurukula Kangri University,India,29.9187724,78.12651040000002
Gurukul University,India,29.92004409999999,78.12296889999999
Guru Nanak Dev University,India,31.6345171,74.82293159999999
Hemchandracharay North Gujarat University,India,23.8595527,72.13437379999999
Hemwati Nandan Bahuguna Garhwal University,India,30.22781909999999,78.8035453
Hidayatullah National Law University  Raipur,India,21.1067365,81.7589228
Himachal Pradesh Agricultural University,India,32.1024076,77.5619419
Himachal Pradesh University,India,31.1110365,77.1393647
IASE (Institute of Advanced Studies) Deemed University,India,28.4438229,74.51660919999999
ICFAI University,India,20.593684,78.96288
Indian Agricultural Research Institute,India,28.6376724,77.1571443
Indian Board of Alternative Medicine,India,22.5383795,88.3468382
Indian Institute of Information Technology,India,13.5552932,80.02669
Indian Institute of Information Technology and Management - Kerala,India,8.5590891,76.8790667
Indian Institute of Management  Tiruchirappalli,India,10.6657466,78.7453822
Indian Institute of Science,India,13.0218597,77.5671423
Indian Institute of Technology  Bombay,India,19.1334302,72.9132679
Indian Institute of Technology  Delhi,India,28.5429676,77.193806
Indian Institute of Technology  Guwahati,India,26.1157917,91.7085933
Indian Institute of Technology  Hyderabad,India,17.5947027,78.1230401
Indian Institute of Technology  Kanpur,India,26.5123388,80.2329
Indian Institute of Technology  Kharagpur,India,22.3149274,87.31053109999999
Indian Institute of Technology  Madras,India,12.9915639,80.2336857
Indian Institute of Technology  Roorkee,India,29.8640762,77.8953614
Indian Institute of Technology  Roorkee,India,29.8640762,77.8953614
Indian Law Institue,India,28.6196552,77.23853869999999
Indian School of Business Management and Administration,India,20.593684,78.96288
Indian School of Mines (ISM),India,20.593684,78.96288
Indian Statistical Institute,India,22.6486824,88.37689139999999
Indian University,India,20.593684,78.96288
Indian Veterinary Research Institute,India,28.3904755,79.4357971
Indira Gandhi Agricultural University,India,21.2375704,81.70545489999999
Indira Gandhi Institute of Development and Research,India,19.1661694,72.87772679999999
Indira Gandhi Institute of Medical Sciences,India,25.6105573,85.0889323
Indira Gandhi National Open University,India,28.5024582,77.1986775
Institute of Management and Technical Studies,India,28.5801879,77.31929720000001
Institute of Technology and Management,India,20.593684,78.96288
Integral University,India,26.958454,80.99923110000002
International Institute for Population Sciences,India,19.0490209,72.9148281
Jadavpur University,India,22.4988822,88.3714123
Jagran Lakecity University,India,23.1762356,77.38791619999999
Jai Narayan Vyas University,India,26.2440384,73.0205823
Jain University  Centre for Management Studies,India,12.9603204,77.5872078
Jain Vishva Bharati Institute,India,27.6512495,74.3929555
Jai Prakash University,India,25.7797335,84.7863813
Jaipur National University,India,26.8475405,75.8600606
Jamia Hamdard University,India,28.5154778,77.2504898
Jamia Millia Islamia University,India,28.5623169,77.2803832
Jawaharlal Nehru Agricultural University,India,23.2072203,79.9539707
Jawaharlal Nehru Centre for Advanced  Scientific Research,India,13.068087,77.6102647
Jawaharlal Nehru Technological University,India,16.9785466,82.2406733
Jawaharlal Nehru University,India,16.9785466,82.2406733
Jaypee Institute of Information Technology,India,28.6297291,77.3720556
Jiwaji University,India,26.2008491,78.1949157
Jodhpur National University,India,26.178362,72.9136242
Kakatiya University,India,18.0280771,79.5519144
Kalinga University,India,21.1677203,81.82084689999999
Kameshwar Singh Darbhanga Sanskrit University,India,26.1649985,85.897395
Kamrah International Institute of Technology (KIIT),India,20.3555462,85.8161006
Kannada University,India,15.2857474,76.491308
Kannur University,India,20.593684,78.96288
Kanpur University,India,26.4957796,80.2627973
Karnataka State Law University,India,15.4006767,75.06925919999999
Karnataka State Open University,India,12.3152568,76.6230846
Karnatak University,India,15.440399,74.9852312
Karpagam University,India,10.9176224,76.9876831
Karunya Institute Of Technology ( Deemed University),India,11.0132059,76.990347
Kerala Agricultural University,India,10.5448532,76.2863548
Kerala University of Fisheries and Ocean Sciences,India,20.593684,78.96288
Kohinoor School of Hospitality Management,India,18.7637197,73.369316
Konkan Agricultural University,India,19.3529794,73.2765361
Krishna University,India,16.1374349,81.1001722
Kumaun University,India,29.3911653,79.4459095
Kurukshetra University,India,29.9564963,76.8173138
Kuvempu University,India,13.7315562,75.6307619
Lakshmibai National Institute of Physical Education,India,26.2203968,78.19324139999999
Lalit Narayan Mithila University,India,26.1609905,85.89582449999999
L.D.College of Engineering,India,23.0338,72.546584
Madhya Pradesh Bhoj (Open) University,India,23.193195,77.41296179999999
Madurai Kamaraj University,India,9.9403922,78.01053739999999
Magadh University,India,24.6867467,84.96513390000001
Maharaja Ganga Singh University  Bikaner,India,28.0311341,73.25934819999999
Maharaja Sayajirao University of Baroda,India,22.3120277,73.18363719999999
Maharishi Dayanand University  Rohtak (Haryana ),India,28.8769643,76.62105389999999
Maharshi Dayanand Sarswati University Ajmer,India,26.5064331,74.6808361
Mahatma Gandhi Chitrakut Gramoday University,India,25.1466314,80.8540199
Mahatma Gandhi Kashi Vidyapith,India,25.3212297,82.9895585
Mahatma Gandhi University  Kerala,India,9.659870699999999,76.5309339
Mahatma Gandhi University Meghalaya,India,26.066862,91.8698295
Mahatma Jyotiba Phule Rohilkhand University Bareilly,India,28.3714211,79.4568083
Mahatma Phule Agricultural University,India,20.593684,78.96288
Makanlal Chutur Vedi University,India,23.2383434,77.43139219999999
Makhanlal Chaturvedi National University of Journalism and Communication,India,23.2383434,77.43139219999999
